time,vial_A_180_degree,vial_A_135_degree,vial_B_180_degree,vial_B_135_degree,vial_C_180_degree,vial_C_135_degree,vial_D_180_degree,vial_D_135_degree,vial_A_reference,vial_B_reference,vial_C_reference,vial_D_reference,io_temp_in,io_temp_out,vial_A_temp,vial_B_temp,vial_C_temp,vial_D_temp,peltier_current
463.8654115200043,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.4871320668345158,1.5238513771267264,26.062,29.5,26.75,28.687,2.8581000000000003
476.7407522201538,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.018359655146105134,1.4687724116884109,1.5238513771267264,26.062,29.625,26.75,28.687,2.8548
489.35405254364014,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.4687724116884109,1.5054917219806212,26.062,29.687,26.75,28.75,2.852
501.8724694252014,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.0,1.4687724116884109,1.5054917219806212,26.0,29.75,26.75,28.812,2.85
514.0692992210388,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.4504127565423057,1.4871320668345158,26.0,29.875,26.75,28.875,2.847
526.3488838672638,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.07343862058442054,0.16523689631494623,2.7355886167696655,1.4504127565423057,1.4871320668345158,26.0,29.937,26.812,28.937,2.8452
538.6020603179932,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.7894651712825208,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.4320531013962006,1.4687724116884109,26.0,30.0,26.812,29.062,2.8419
550.9027879238129,0.07343862058442054,0.05507896543831541,0.03671931029221027,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.7894651712825208,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.4320531013962006,1.4687724116884109,26.0,30.125,26.875,29.187,2.8397
563.2105412483215,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.807824826428626,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,1.4320531013962006,1.4687724116884109,26.0,30.25,26.875,29.312,2.8383000000000003
575.5309286117554,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.07343862058442054,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.7894651712825208,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.03671931029221027,1.4136934462500954,1.4687724116884109,26.0,30.312,26.937,29.375,2.8348
587.8757770061493,1.1015793087663082,0.05507896543831541,0.3671931029221027,0.09179827573052568,0.05507896543831541,0.05507896543831541,2.056281376363775,0.7527458609903106,0.05507896543831541,0.05507896543831541,0.12851758602273594,0.03671931029221027,1.4136934462500954,1.4504127565423057,26.062,30.375,26.937,29.5,2.8325
600.1318781375885,0.03671931029221027,0.05507896543831541,0.3671931029221027,0.09179827573052568,0.05507896543831541,0.05507896543831541,2.056281376363775,0.7711055161364156,0.018359655146105134,0.05507896543831541,0.14687724116884107,0.018359655146105134,1.4136934462500954,1.4504127565423057,26.062,30.5,26.937,29.562,2.8303000000000003
612.3895463943481,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.018359655146105134,1.4136934462500954,1.4504127565423057,26.062,30.562,27.0,29.625,2.8279
624.6082494258881,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.018359655146105134,1.4136934462500954,1.4320531013962006,26.125,30.687,27.0,29.625,2.8274
636.7882642745972,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.3953337911039903,1.4320531013962006,26.125,30.75,26.937,29.625,2.8254
649.0583598613739,0.07343862058442054,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.018359655146105134,1.3953337911039903,1.4320531013962006,26.125,30.75,26.875,29.625,2.8234
661.3316171169281,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.03671931029221027,0.03671931029221027,0.03671931029221027,1.376974135957885,1.4320531013962006,26.062,30.812,26.875,29.562,2.8218
673.6031272411346,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,1.376974135957885,1.4136934462500954,26.062,30.875,26.812,29.625,2.8193
685.988391160965,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.05507896543831541,1.376974135957885,1.4136934462500954,26.0,30.875,26.75,29.625,2.8181000000000003
698.2785880565643,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.03671931029221027,0.018359655146105134,0.018359655146105134,0.018359655146105134,0.018359655146105134,1.376974135957885,1.4136934462500954,26.062,30.937,26.75,29.687,2.8166
710.6122765541077,0.05507896543831541,0.05507896543831541,0.34883344777599756,0.18359655146105136,0.05507896543831541,0.05507896543831541,1.9828427557793546,0.7894651712825208,0.05507896543831541,0.09179827573052568,1.0648599984740978,0.05507896543831541,1.376974135957885,1.4136934462500954,26.125,31.062,26.812,29.75,2.8155
722.9534337520599,0.09179827573052568,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.05507896543831541,0.03671931029221027,0.05507896543831541,0.05507896543831541,0.03671931029221027,1.35861448081178,1.4136934462500954,26.187,31.187,26.875,29.812,2.8143000000000002
735.2479133605957,0.07343862058442054,0.05507896543831541,0.27539482719157704,0.07343862058442054,0.05507896543831541,0.05507896543831541,2.00120241092546,0.7160265506981003,0.03671931029221027,0.05507896543831541,0.12851758602273594,0.018359655146105134,1.376974135957885,1.3953337911039903,26.187,31.312,26.937,29.875,2.8129
747.7251799106598,4.68171206225681,0.07343862058442054,0.6242282749675746,0.22031586175326165,0.29375448233768214,0.03671931029221027,1.9644831006332495,0.7527458609903106,1.4504127565423057,0.07343862058442054,0.34883344777599756,0.05507896543831541,1.35861448081178,1.3953337911039903,26.187,31.375,26.937,29.937,2.8113
760.182945728302,4.68171206225681,0.05507896543831541,0.09179827573052568,0.07343862058442054,1.1566582742046236,0.03671931029221027,1.9644831006332495,0.7527458609903106,1.4320531013962006,0.05507896543831541,0.11015793087663082,0.03671931029221027,1.35861448081178,1.3953337911039903,26.25,31.375,26.937,29.875,2.8103000000000002
